Job title,AI Impact,Tasks,AI models,AI_Workload_Ratio,Domain,Impact_Level
Acupuncturist,0.1,172,687,0.2503639010189228,Medical & Healthcare,Negligible
Audiologist,0.1,315,1312,0.2400914634146341,Medical & Healthcare,Negligible
Clinical Psychologist,0.1,377,1547,0.2436974789915966,Medical & Healthcare,Negligible
Crna,0.1,258,1072,0.2406716417910447,Medical & Healthcare,Negligible
Dermatologist,0.1,269,1143,0.2353455818022747,Medical & Healthcare,Negligible
Doula,0.1,267,1205,0.2215767634854771,Medical & Healthcare,Negligible
Endocrinologist,0.1,315,1321,0.2384557153671461,Medical & Healthcare,Negligible
Gastroenterologist,0.1,430,1784,0.2410313901345291,Medical & Healthcare,Negligible
General Surgeon,0.1,418,1844,0.2266811279826464,Medical & Healthcare,Negligible
Gynecologist,0.1,421,1739,0.242093156986774,Medical & Healthcare,Negligible
Hospitalist,0.1,434,1789,0.242593627724986,Medical & Healthcare,Negligible
Immunologist,0.1,455,1815,0.2506887052341597,Medical & Healthcare,Negligible
Medical Doctor,0.1,472,1673,0.2821279139270771,Medical & Healthcare,Negligible
Mental Health Clinician,0.1,614,2293,0.2677714784125599,Medical & Healthcare,Negligible
Mental Health Counselor,0.1,614,2289,0.2682394058540847,Medical & Healthcare,Negligible
Mental Health Professional,0.1,603,2304,0.26171875,Medical & Healthcare,Negligible
Mental Health Specialist,0.1,606,2287,0.264975951027547,Medical & Healthcare,Negligible
Mental Health Technician,0.1,587,2206,0.2660924750679964,Medical & Healthcare,Negligible
Mental Health Therapist,0.1,599,2236,0.2678890876565295,Medical & Healthcare,Negligible
Pool Attendant,0.1,157,700,0.2242857142857142,Hospitality,Negligible
Sommelier,0.1,299,1202,0.2487520798668885,Hospitality,Negligible
Wait Staff,0.1,537,2383,0.2253462022660512,Hospitality,Negligible
Waiter,0.1,538,2459,0.2187881252541683,Hospitality,Negligible
Waitress,0.1,538,2475,0.2173737373737373,Hospitality,Negligible
Babysitter,0.1,305,1208,0.2524834437086092,Hospitality,Negligible
Child Care Assistant,0.1,424,1785,0.2375350140056022,Hospitality,Negligible
Classroom Aide,0.1,454,1797,0.2526432943795214,Hospitality,Negligible
Day Camp Counselor,0.1,416,1577,0.2637920101458465,Hospitality,Negligible
Homemaker,0.1,459,2238,0.2050938337801608,Hospitality,Negligible
Live In Caregiver,0.1,500,2383,0.209819555182543,Hospitality,Negligible
Cop,0.1,392,1527,0.2567125081859855,Law Enforcement,Negligible
Deployment Technician,0.1,900,3637,0.2474566950783613,Data & IT,Negligible
Federal Air Marshal,0.1,397,1560,0.2544871794871794,Law Enforcement,Negligible
Firefighter,0.1,378,1449,0.2608695652173913,Law Enforcement,Negligible
Fireman,0.1,352,1319,0.266868840030326,Law Enforcement,Negligible
Forest Firefighter,0.1,372,1480,0.2513513513513513,Law Enforcement,Negligible
Gate Guard,0.1,362,1630,0.2220858895705521,Law Enforcement,Negligible
Hot Shot,0.1,393,1693,0.232132309509746,Law Enforcement,Negligible
K9 Handler,0.1,354,1600,0.22125,Law Enforcement,Negligible
Military Police,0.1,541,1705,0.3173020527859237,Law Enforcement,Negligible
Military Police Officer,0.1,541,1705,0.3173020527859237,Law Enforcement,Negligible
Officer,0.1,530,1687,0.3141671606401897,Law Enforcement,Negligible
Parole Officer,0.1,549,2000,0.2745,Law Enforcement,Negligible
Peace Officer,0.1,532,1925,0.2763636363636363,Law Enforcement,Negligible
Police Chief,0.1,559,1991,0.280763435459568,Law Enforcement,Negligible
Police Officer,0.1,546,1959,0.2787136294027565,Law Enforcement,Negligible
Special Police Officer,0.1,255,1044,0.2442528735632184,Law Enforcement,Negligible
CTO,0.1,1155,4542,0.2542932628797886,Data & IT,Negligible
Information Manager,0.1,1156,4626,0.249891915261565,Data & IT,Negligible
Information Security Officer,0.1,1131,4569,0.247537754432042,Data & IT,Negligible
Information Systems Manager,0.1,1165,4626,0.2518374405533938,Data & IT,Negligible
It Director,0.1,1161,4620,0.2512987012987013,Data & IT,Negligible
It Manager,0.1,1161,4609,0.251898459535691,Data & IT,Negligible
Noc Manager,0.1,620,2505,0.24750499001996,Data & IT,Negligible
Program Supervisor,0.1,864,4093,0.2110921084778891,Data & IT,Negligible
Service Desk Manager,0.1,987,4376,0.2255484460694698,Data & IT,Negligible
Technical Program Manager,0.1,1248,5196,0.2401847575057736,Data & IT,Negligible
Technical Services Manager,0.1,1249,5254,0.2377236391320898,Data & IT,Negligible
Aba Therapist,0.1,379,1898,0.1996838777660695,Medical & Healthcare,Negligible
Art Therapist,0.1,500,2315,0.2159827213822894,Medical & Healthcare,Negligible
Behavior Interventionist,0.1,489,2323,0.2105036590615583,Medical & Healthcare,Negligible
Mental Health Associate,0.1,607,2280,0.2662280701754386,Medical & Healthcare,Negligible
Recreation Therapist,0.1,602,2437,0.2470250307755437,Medical & Healthcare,Negligible
Recreational Therapist,0.1,599,2411,0.2484446287847366,Medical & Healthcare,Negligible
Rehabilitation Specialist,0.1,565,2253,0.2507767421216156,Medical & Healthcare,Negligible
Rehabilitation Therapist,0.1,565,2267,0.2492280546978385,Medical & Healthcare,Negligible
Academic Administrator,0.1,858,3596,0.2385984427141268,Administrative & Clerical,Negligible
Commercial Real Estate Appraiser,0.1,589,2321,0.2537699267557087,Administrative & Clerical,Negligible
Estate Manager,0.1,761,3620,0.2102209944751381,Administrative & Clerical,Negligible
Real Estate Analyst,0.1,722,3348,0.2156511350059737,Administrative & Clerical,Negligible
Residential Appraiser,0.1,540,2541,0.2125147579693034,Administrative & Clerical,Negligible
Model Maker,0.1,445,1839,0.241979336595976,Communication & PR,Negligible
Spa Coordinator,0.1,631,2500,0.2524,Hospitality,Negligible
Tailor,0.1,289,1206,0.2396351575456053,Communication & PR,Negligible
Clinical Documentation Specialist,0.1,775,3049,0.2541816989176779,Medical & Healthcare,Negligible
Clinical Scientist,0.1,551,2332,0.2362778730703259,Medical & Healthcare,Negligible
Contact Tracer,0.1,711,3020,0.2354304635761589,Medical & Healthcare,Negligible
Cultivator,0.1,275,1104,0.2490942028985507,Hospitality,Negligible
Forester,0.1,549,2492,0.2203049759229534,Hospitality,Negligible
Library Page,0.1,792,3156,0.2509505703422053,Administrative & Clerical,Negligible
Marine Biologist,0.1,431,2053,0.209936678032148,Communication & PR,Negligible
Nuclear Physicist,0.1,492,2175,0.2262068965517241,Data & IT,Negligible
Organizational Psychologist,0.1,516,2072,0.249034749034749,Medical & Healthcare,Negligible
Park Naturalist,0.1,458,1818,0.2519251925192519,Hospitality,Negligible
Physicist,0.1,523,2359,0.221704111911827,Data & IT,Negligible
Public Health Analyst,0.1,852,3587,0.2375243936437134,Medical & Healthcare,Negligible
Research Psychologist,0.1,858,3432,0.25,Medical & Healthcare,Negligible
Social Scientist,0.1,856,3574,0.2395075545607163,Communication & PR,Negligible
Banker,0.1,994,4020,0.2472636815920398,Administrative & Clerical,Negligible
Branch Manager,0.1,945,3786,0.2496038034865293,Administrative & Clerical,Negligible
Director Of Accounting,0.1,834,3310,0.2519637462235649,Administrative & Clerical,Negligible
Finance Director,0.1,1094,4639,0.2358266867859452,Administrative & Clerical,Negligible
Finance Executive,0.1,1081,4390,0.2462414578587699,Leadership & Strategy,Negligible
Inventory Manager,0.1,981,4104,0.2390350877192982,Supply Chain & Logistics,Negligible
Investment Consultant,0.1,907,3642,0.2490389895661724,Leadership & Strategy,Negligible
Lead Auditor,0.1,807,3228,0.25,Administrative & Clerical,Negligible
Management Accountant,0.1,747,2895,0.2580310880829015,Leadership & Strategy,Negligible
Mortgage Consultant,0.1,713,2914,0.2446808510638297,Leadership & Strategy,Negligible
Options Trader,0.1,629,2631,0.2390725959711136,Leadership & Strategy,Negligible
Payroll Consultant,0.1,686,2912,0.235576923076923,Leadership & Strategy,Negligible
Personal Banker,0.1,655,2494,0.2626303127506014,Administrative & Clerical,Negligible
Private Banker,0.1,763,3501,0.2179377320765495,Administrative & Clerical,Negligible
Project Accountant,0.1,911,3889,0.2342504499871432,Administrative & Clerical,Negligible
Proprietary Trader,0.1,765,3470,0.2204610951008645,Leadership & Strategy,Negligible
Regional Account Manager,0.1,930,3842,0.2420614263404477,Leadership & Strategy,Negligible
Reimbursement Manager,0.1,740,3078,0.2404158544509421,Leadership & Strategy,Negligible
Relationship Banker,0.1,795,3364,0.2363258026159334,Administrative & Clerical,Negligible
Senior Account Manager,0.1,886,3793,0.2335881887687846,Administrative & Clerical,Negligible
Senior Accountant,0.1,765,3249,0.2354570637119113,Administrative & Clerical,Negligible
Senior Finance Manager,0.1,781,3525,0.2215602836879432,Administrative & Clerical,Negligible
Geriatric Nursing Assistant,0.1,447,2173,0.2057063966866083,Medical & Healthcare,Negligible
Assistant General Manager,0.1,981,4034,0.2431829449677739,Leadership & Strategy,Negligible
Business Operations Specialist,0.1,1110,4335,0.2560553633217993,Leadership & Strategy,Negligible
Clinical Manager,0.1,674,2864,0.2353351955307262,Medical & Healthcare,Negligible
Real Estate Sales Agent,0.1,959,4017,0.2387353746577047,Sales & Marketing,Negligible
Community Association Manager,0.1,895,3746,0.2389215162840363,Administrative & Clerical,Negligible
Presenter,0.1,1017,4474,0.227313366115333,Communication & PR,Negligible
Forestry Technician,0.1,270,854,0.3161592505854801,Hospitality,Negligible
Grounds Manager,0.1,351,1301,0.2697924673328209,Hospitality,Negligible
Office Administrator,0.1,1034,4099,0.2522566479629178,Administrative & Clerical,Negligible
Information Technology Director,0.1,1070,4155,0.2575210589651023,Data & IT,Negligible
Assistant Dean,0.1,906,3780,0.2396825396825397,Administrative & Clerical,Negligible
Associate Dean,0.1,905,3782,0.2392913802221047,Administrative & Clerical,Negligible
Dean,0.1,903,3756,0.2404153354632587,Administrative & Clerical,Negligible
Gardener,0.1,229,911,0.2513721185510428,Hospitality,Negligible
Business Leader,0.1,1080,4260,0.2535211267605634,Leadership & Strategy,Negligible
Peer Mentor,0.1,647,3001,0.2155948017327557,Administrative & Clerical,Negligible
Artistic Director,0.1,1125,5016,0.2242822966507177,Communication & PR,Negligible
Design Director,0.1,1076,4738,0.2271000422119037,Communication & PR,Negligible
Sailing Instructor,0.1,361,1629,0.2216083486801718,Hospitality,Negligible
Personal Care Worker,0.1,260,929,0.2798708288482239,Medical & Healthcare,Negligible
Academic Director,0.1,939,3837,0.2447224394057857,Administrative & Clerical,Negligible
Chief Technology Officer,0.1,1097,4185,0.2621266427718041,Data & IT,Negligible
Food Handler,0.1,347,1160,0.2991379310344828,Hospitality,Negligible
Plant Manager,0.1,522,2157,0.2420027816411682,Leadership & Strategy,Negligible
Power Plant Operator,0.1,290,1281,0.2263856362217018,Supply Chain & Logistics,Negligible
Project Engineering Manager,0.1,685,2876,0.2381780250347705,Leadership & Strategy,Negligible
Reactor Operator,0.1,216,1120,0.1928571428571428,Supply Chain & Logistics,Negligible
Vp Of Engineering,0.1,1090,4331,0.2516739782960055,Leadership & Strategy,Negligible
Wastewater Treatment Operator,0.1,333,1509,0.220675944333996,Supply Chain & Logistics,Negligible
Water Treatment Plant Operator,0.1,330,1512,0.2182539682539682,Supply Chain & Logistics,Negligible
Manager Trainee,0.1,1040,4010,0.2593516209476309,Leadership & Strategy,Negligible
Office,0.1,714,3367,0.212058212058212,Administrative & Clerical,Negligible
Office Worker,0.1,750,3441,0.2179598953792502,Administrative & Clerical,Negligible
Summer Associate,0.1,501,2296,0.218205574912892,Administrative & Clerical,Negligible
Air Traffic Controller,0.1,372,1553,0.2395363811976819,Supply Chain & Logistics,Negligible
Bus Monitor,0.1,439,1774,0.2474633596392333,Supply Chain & Logistics,Negligible
Fleet Administrator,0.1,805,3168,0.2541035353535353,Supply Chain & Logistics,Negligible
Fleet Manager,0.1,802,3163,0.2535567499209611,Supply Chain & Logistics,Negligible
Flight Attendant,0.1,409,1541,0.2654120700843608,Supply Chain & Logistics,Negligible
Ordinary Seaman,0.1,193,998,0.1933867735470942,Supply Chain & Logistics,Negligible
Passenger Service Agent,0.1,382,1900,0.2010526315789473,Supply Chain & Logistics,Negligible
Ramp Agent,0.1,313,1451,0.2157133011716057,Supply Chain & Logistics,Negligible
Steward,0.1,374,1839,0.2033713974986405,Supply Chain & Logistics,Negligible
Terminal Manager,0.1,806,3428,0.23512252042007,Supply Chain & Logistics,Negligible
Toll Collector,0.1,214,1074,0.1992551210428305,Supply Chain & Logistics,Negligible
Beach Attendant,0.1,448,1577,0.2840837032339885,Hospitality,Negligible
Bellhop,0.1,447,1642,0.2722289890377588,Hospitality,Negligible
Bellman,0.1,447,1642,0.2722289890377588,Hospitality,Negligible
Busboy,0.1,411,1533,0.2681017612524461,Hospitality,Negligible
Busser,0.1,421,1614,0.2608426270136307,Hospitality,Negligible
Concierge,0.1,961,4145,0.2318455971049457,Hospitality,Negligible
Dietary Aide,0.1,749,3220,0.2326086956521739,Hospitality,Negligible
Doorman,0.1,443,1559,0.2841565105837075,Hospitality,Negligible
Hospice Chaplain,0.1,371,1476,0.2513550135501355,Medical & Healthcare,Negligible
Pharmaceutical,0.1,596,2579,0.231097324544397,Medical & Healthcare,Negligible
Activist,0.1,887,3578,0.2479038569032979,Administrative & Clerical,Negligible
Community Worker,0.1,984,4335,0.2269896193771626,Administrative & Clerical,Negligible
Federal Contractor,0.1,756,2784,0.271551724137931,Administrative & Clerical,Negligible
Government Contractor,0.1,722,2689,0.2685013015991074,Administrative & Clerical,Negligible
Assistant Athletic Director,0.1,935,3701,0.252634423128884,Hospitality,Negligible
Assistant Basketball Coach,0.1,946,3606,0.2623405435385468,Hospitality,Negligible
Assistant Coach,0.1,945,3613,0.2615554940492665,Hospitality,Negligible
Assistant Football Coach,0.1,933,3585,0.2602510460251046,Hospitality,Negligible
Assistant Soccer Coach,0.1,933,3562,0.2619314991577765,Hospitality,Negligible
Diver,0.1,240,839,0.2860548271752086,Hospitality,Negligible
Gym,0.1,343,1235,0.2777327935222672,Hospitality,Negligible
Licensed Massage Therapist,0.1,348,1266,0.2748815165876777,Medical & Healthcare,Negligible
Massage Therapist,0.1,357,1459,0.2446881425633996,Medical & Healthcare,Negligible
Performer,0.1,874,3842,0.2274856845393024,Communication & PR,Negligible
Public Address Announcer,0.1,1082,4469,0.2421123293801745,Communication & PR,Negligible
Radio,0.1,961,4258,0.2256928135274777,Communication & PR,Negligible
Speaker,0.1,1128,4578,0.2463958060288335,Communication & PR,Negligible
Central Office Technician,0.1,615,2578,0.2385570209464701,Data & IT,Negligible
Physician Liaison,0.1,536,2357,0.2274077216801018,Medical & Healthcare,Negligible
Primary Care Physician,0.1,450,1872,0.2403846153846154,Medical & Healthcare,Negligible
Psychiatrist,0.1,499,2304,0.2165798611111111,Medical & Healthcare,Negligible
Psychologist,0.1,520,2350,0.2212765957446808,Medical & Healthcare,Negligible
Psychotherapist,0.1,531,2391,0.2220828105395232,Medical & Healthcare,Negligible
Rheumatologist,0.1,392,1663,0.2357185808779314,Medical & Healthcare,Negligible
Speech Language Pathology Assistant,0.1,799,3313,0.2411711439782674,Medical & Healthcare,Negligible
Speech Pathologist,0.1,803,3327,0.2413585813044785,Medical & Healthcare,Negligible
Speech Pathology Assistant,0.1,794,3300,0.2406060606060606,Medical & Healthcare,Negligible
Crematory Operator,0.1,169,618,0.273462783171521,Supply Chain & Logistics,Negligible
Deckhand,0.1,199,635,0.3133858267716535,Supply Chain & Logistics,Negligible
Heavy Construction,0.1,217,701,0.3095577746077033,Construction,Negligible
Independent Adjuster,0.1,528,1963,0.2689760570555272,Administrative & Clerical,Negligible
Laborer,0.1,201,615,0.3268292682926829,Construction,Negligible
Landscape Laborer,0.1,224,706,0.3172804532577903,Construction,Negligible
Laundry Aide,0.1,240,790,0.3037974683544304,Hospitality,Negligible
Loader Operator,0.1,206,717,0.2873082287308228,Supply Chain & Logistics,Negligible
Locksmith,0.1,246,844,0.2914691943127962,Construction,Negligible
Logger,0.1,188,626,0.3003194888178914,Construction,Negligible
Lumberjack,0.1,191,607,0.314662273476112,Construction,Negligible
Mason,0.1,233,826,0.2820823244552058,Construction,Negligible
Master Electrician,0.1,250,959,0.2606882168925964,Construction,Negligible
Master Plumber,0.1,239,901,0.2652608213096559,Construction,Negligible
Mechanic Helper,0.1,247,908,0.2720264317180617,Construction,Negligible
Merchant Marine,0.1,212,638,0.3322884012539185,Supply Chain & Logistics,Negligible
Miner,0.1,207,653,0.3169984686064318,Construction,Negligible
